schedule_id,train_id,train_no,train_name,train_type,priority_value,priority_name,final_priority,station_id,station_name,scheduled_arrival,scheduled_departure,platform_no,track_id,order_no,avg_delay_minutes
8871,34,79036,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,9,Bindayaka,2025-10-22 07:31:58.861,2025-10-22 07:41:58.861,31,1,22,71.0
8872,34,79036,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-22 08:38:58.861,2025-10-22 08:52:58.861,38,1,23,71.0
8873,34,79036,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-22 11:06:58.861,2025-10-22 11:18:58.861,36,1,24,71.0
8874,34,79036,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-22 13:07:58.861,2025-10-22 13:14:58.861,36,1,25,71.0
8875,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,1,Jaipur Junction,2025-10-28 01:13:26.717,2025-10-28 01:25:26.717,2,1,1,71.0
8876,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,1,Jaipur Junction,2025-10-28 02:48:26.717,2025-10-28 02:53:26.717,4,1,2,71.0
8877,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,1,Jaipur Junction,2025-10-28 04:34:34.312,2025-10-28 04:48:34.312,1,1,3,71.0
8878,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,2,Bais Godam,2025-10-28 06:15:26.717,2025-10-28 06:20:26.717,9,1,4,71.0
8879,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-28 08:04:26.717,2025-10-28 08:16:26.717,14,1,5,71.0
8880,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-28 10:05:26.717,2025-10-28 10:13:26.717,14,1,6,71.0
8881,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-28 12:35:26.717,2025-10-28 12:40:26.717,13,1,7,71.0
8882,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-28 15:42:40.681,2025-10-28 15:47:40.681,15,1,8,71.0
8883,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,5,Durgapura,2025-10-28 18:34:26.717,2025-10-28 18:44:26.717,17,1,9,71.0
8884,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-28 20:44:26.717,2025-10-28 20:55:26.717,20,1,10,71.0
8885,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-28 21:58:26.717,2025-10-28 22:01:26.717,21,1,11,71.0
8886,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-29 00:01:26.717,2025-10-29 00:12:26.717,19,1,12,71.0
8887,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-29 02:51:26.717,2025-10-29 03:06:26.717,20,1,13,71.0
8888,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-29 04:34:16.626,2025-10-29 04:36:16.626,19,1,14,71.0
8889,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,7,Getor Jagatpura,2025-10-29 07:29:26.717,2025-10-29 07:33:26.717,24,1,15,71.0
8890,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,7,Getor Jagatpura,2025-10-29 10:08:26.717,2025-10-29 10:16:26.717,22,1,16,71.0
8891,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,7,Getor Jagatpura,2025-10-29 12:56:26.717,2025-10-29 13:04:26.717,25,1,17,71.0
8892,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,8,Sanganer,2025-10-29 14:42:26.717,2025-10-29 14:49:26.717,28,1,18,71.0
8893,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,9,Bindayaka,2025-10-29 17:12:26.717,2025-10-29 17:23:26.717,31,1,19,71.0
8894,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,9,Bindayaka,2025-10-29 18:04:26.717,2025-10-29 18:07:26.717,34,1,20,71.0
8895,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-29 20:02:26.717,2025-10-29 20:13:26.717,37,1,21,71.0
8896,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-29 22:13:26.717,2025-10-29 22:26:26.717,38,1,22,71.0
8897,160,72002,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-29 23:05:26.717,2025-10-29 23:10:26.717,36,1,23,71.0
8898,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,1,Jaipur Junction,2025-10-02 20:40:38.306,2025-10-02 20:49:38.306,1,1,1,71.0
8899,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,1,Jaipur Junction,2025-10-02 22:47:38.306,2025-10-02 22:55:38.306,2,1,2,71.0
8900,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,2,Bais Godam,2025-10-02 23:57:38.306,2025-10-03 00:01:38.306,8,1,3,71.0
8901,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,3,Dahar Ka Balaji,2025-10-03 00:47:22.786,2025-10-03 01:02:22.786,11,1,4,71.0
8902,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,3,Dahar Ka Balaji,2025-10-03 01:51:38.306,2025-10-03 02:02:38.306,11,1,5,71.0
8903,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,3,Dahar Ka Balaji,2025-10-03 04:23:38.306,2025-10-03 04:36:38.306,10,1,6,71.0
8904,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,3,Dahar Ka Balaji,2025-10-03 06:31:38.306,2025-10-03 06:39:38.306,11,1,7,71.0
8905,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-03 09:12:38.306,2025-10-03 09:25:38.306,15,1,8,71.0
8906,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-03 11:29:38.306,2025-10-03 11:31:38.306,14,1,9,71.0
8907,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-03 12:04:38.306,2025-10-03 12:10:38.306,15,1,10,71.0
8908,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,5,Durgapura,2025-10-03 12:44:38.306,2025-10-03 12:50:38.306,18,1,11,71.0
8909,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,5,Durgapura,2025-10-03 13:50:40.822,2025-10-03 14:03:40.822,17,1,12,71.0
8910,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-03 15:15:21.869,2025-10-03 15:21:21.869,20,1,13,71.0
8911,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-03 16:23:54.196,2025-10-03 16:25:54.196,19,1,14,71.0
8912,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,7,Getor Jagatpura,2025-10-03 18:43:38.306,2025-10-03 18:51:38.306,22,1,15,71.0
8913,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,8,Sanganer,2025-10-03 19:59:38.306,2025-10-03 20:13:38.306,29,1,16,71.0
8914,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,8,Sanganer,2025-10-03 21:54:38.306,2025-10-03 21:58:38.306,27,1,17,71.0
8915,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,8,Sanganer,2025-10-03 22:58:38.306,2025-10-03 23:08:38.306,28,1,18,71.0
8916,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,9,Bindayaka,2025-10-04 00:07:38.306,2025-10-04 00:20:38.306,33,1,19,71.0
8917,30,29376,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-04 01:50:38.306,2025-10-04 02:01:38.306,36,1,20,71.0
8918,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,1,Jaipur Junction,2025-10-26 20:41:15.378,2025-10-26 20:53:15.378,3,1,1,71.0
8919,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,2,Bais Godam,2025-10-26 23:12:15.378,2025-10-26 23:22:15.378,5,1,2,71.0
8920,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,2,Bais Godam,2025-10-27 00:04:15.378,2025-10-27 00:09:15.378,6,1,3,71.0
8921,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,2,Bais Godam,2025-10-27 02:43:15.378,2025-10-27 02:56:15.378,5,1,4,71.0
8922,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,3,Dahar Ka Balaji,2025-10-27 05:50:15.378,2025-10-27 05:56:15.378,10,1,5,71.0
8923,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,3,Dahar Ka Balaji,2025-10-27 07:10:15.378,2025-10-27 07:23:15.378,11,1,6,71.0
8924,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,3,Dahar Ka Balaji,2025-10-27 09:42:15.378,2025-10-27 09:45:15.378,12,1,7,71.0
8925,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-27 10:39:15.378,2025-10-27 10:45:15.378,19,1,8,71.0
8926,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-27 12:14:15.378,2025-10-27 12:17:15.378,21,1,9,71.0
8927,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,7,Getor Jagatpura,2025-10-27 14:58:15.378,2025-10-27 15:04:15.378,22,1,10,71.0
8928,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,7,Getor Jagatpura,2025-10-27 16:41:15.378,2025-10-27 16:46:15.378,24,1,11,71.0
8929,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,9,Bindayaka,2025-10-27 18:29:15.378,2025-10-27 18:35:15.378,30,1,12,71.0
8930,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,9,Bindayaka,2025-10-27 19:50:15.378,2025-10-27 20:05:15.378,31,1,13,71.0
8931,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,9,Bindayaka,2025-10-27 22:55:31.330,2025-10-27 23:09:31.330,32,1,14,71.0
8932,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-28 01:01:15.378,2025-10-28 01:07:15.378,35,1,15,71.0
8933,263,73659,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-28 02:18:15.378,2025-10-28 02:31:15.378,37,1,16,71.0
8934,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,1,Jaipur Junction,2025-10-04 06:23:25.253,2025-10-04 06:36:25.253,3,1,1,71.2
8935,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,2,Bais Godam,2025-10-04 07:35:25.253,2025-10-04 07:39:25.253,5,1,2,71.2
8936,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,2,Bais Godam,2025-10-04 10:11:25.253,2025-10-04 10:19:25.253,7,1,3,71.2
8937,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,2,Bais Godam,2025-10-04 12:21:25.253,2025-10-04 12:36:25.253,9,1,4,71.2
8938,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,3,Dahar Ka Balaji,2025-10-04 13:19:25.253,2025-10-04 13:28:25.253,12,1,5,71.2
8939,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-04 16:11:25.253,2025-10-04 16:24:25.253,14,1,6,71.2
8940,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,4,Jaipur Gandhinagar,2025-10-04 18:55:25.253,2025-10-04 19:03:25.253,14,1,7,71.2
8941,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-04 20:12:25.253,2025-10-04 20:19:25.253,19,1,8,71.2
8942,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,6,Kanakpura,2025-10-04 22:41:25.253,2025-10-04 22:52:25.253,21,1,9,71.2
8943,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,7,Getor Jagatpura,2025-10-05 00:44:25.253,2025-10-05 00:48:25.253,24,1,10,71.2
8944,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,7,Getor Jagatpura,2025-10-05 03:09:25.253,2025-10-05 03:18:25.253,25,1,11,71.2
8945,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,8,Sanganer,2025-10-05 03:54:25.253,2025-10-05 04:02:25.253,26,1,12,71.2
8946,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-05 06:27:25.253,2025-10-05 06:39:25.253,35,1,13,71.2
8947,322,98287,Cement Loading,GOODS,4,GOODS/FREIGHT (Lowest),6.37,10,Khatipura,2025-10-05 08:54:25.253,2025-10-05 09:09:25.253,38,1,14,71.2
8948,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-10-24 00:48:06.061,2025-10-24 00:52:06.061,4,1,1,71.3
8949,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-10-24 03:00:06.061,2025-10-24 03:02:06.061,2,1,2,71.3
8950,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-10-24 03:51:06.061,2025-10-24 04:04:06.061,3,1,3,71.3
8951,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-24 05:54:06.061,2025-10-24 06:05:06.061,7,1,4,71.3
8952,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-24 07:00:06.061,2025-10-24 07:14:06.061,5,1,5,71.3
8953,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-24 08:30:06.061,2025-10-24 08:35:06.061,9,1,6,71.3
8954,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,3,Dahar Ka Balaji,2025-10-24 09:18:06.061,2025-10-24 09:21:06.061,10,1,7,71.3
8955,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,3,Dahar Ka Balaji,2025-10-24 10:00:06.061,2025-10-24 10:03:06.061,11,1,8,71.3
8956,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,3,Dahar Ka Balaji,2025-10-24 11:54:03.202,2025-10-24 11:56:03.202,10,1,9,71.3
8957,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-24 14:08:06.061,2025-10-24 14:13:06.061,15,1,10,71.3
8958,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-24 15:34:06.061,2025-10-24 15:49:06.061,13,1,11,71.3
8959,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-24 17:14:06.061,2025-10-24 17:29:06.061,13,1,12,71.3
8960,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-24 19:48:06.061,2025-10-24 20:01:06.061,14,1,13,71.3
8961,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-24 22:14:06.061,2025-10-24 22:24:06.061,14,1,14,71.3
8962,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-25 01:04:08.181,2025-10-25 01:17:08.181,13,1,15,71.3
8963,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,5,Durgapura,2025-10-25 01:44:06.061,2025-10-25 01:50:06.061,18,1,16,71.3
8964,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,5,Durgapura,2025-10-25 03:36:06.061,2025-10-25 03:41:06.061,16,1,17,71.3
8965,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,6,Kanakpura,2025-10-25 04:27:06.061,2025-10-25 04:30:06.061,20,1,18,71.3
8966,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,7,Getor Jagatpura,2025-10-25 07:11:06.061,2025-10-25 07:22:06.061,23,1,19,71.3
8967,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,7,Getor Jagatpura,2025-10-25 08:15:06.061,2025-10-25 08:27:06.061,23,1,20,71.3
8968,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,8,Sanganer,2025-10-25 09:54:06.061,2025-10-25 10:02:06.061,26,1,21,71.3
8969,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,8,Sanganer,2025-10-25 12:54:06.061,2025-10-25 13:08:06.061,27,1,22,71.3
8970,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,8,Sanganer,2025-10-25 15:01:06.061,2025-10-25 15:05:06.061,28,1,23,71.3
8971,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,9,Bindayaka,2025-10-25 17:53:06.061,2025-10-25 17:59:06.061,30,1,24,71.3
8972,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,9,Bindayaka,2025-10-25 19:08:05.530,2025-10-25 19:21:05.530,32,1,25,71.3
8973,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,9,Bindayaka,2025-10-25 20:10:06.061,2025-10-25 20:17:06.061,31,1,26,71.3
8974,487,12296,Iron Ore Express,GOODS,4,GOODS/FREIGHT (Lowest),6.38,10,Khatipura,2025-10-25 22:27:06.061,2025-10-25 22:35:06.061,35,1,27,71.3
8975,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-09-30 17:38:44.692,2025-09-30 17:52:44.692,3,1,1,71.3
8976,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-09-30 20:05:44.692,2025-09-30 20:20:44.692,1,1,2,71.3
8977,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-09-30 21:57:44.692,2025-09-30 22:03:44.692,2,1,3,71.3
8978,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-09-30 23:26:44.692,2025-09-30 23:33:44.692,4,1,4,71.3
8979,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-01 00:18:44.692,2025-10-01 00:23:44.692,5,1,5,71.3
8980,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-01 02:58:44.692,2025-10-01 03:12:44.692,5,1,6,71.3
8981,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-01 03:51:44.692,2025-10-01 03:59:44.692,5,1,7,71.3
8982,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-01 04:33:44.692,2025-10-01 04:36:44.692,7,1,8,71.3
8983,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-01 05:26:44.692,2025-10-01 05:38:44.692,5,1,9,71.3
8984,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,3,Dahar Ka Balaji,2025-10-01 06:35:44.692,2025-10-01 06:41:44.692,11,1,10,71.3
8985,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-01 09:17:44.692,2025-10-01 09:26:44.692,13,1,11,71.3
8986,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,5,Durgapura,2025-10-01 10:21:44.692,2025-10-01 10:36:44.692,18,1,12,71.3
8987,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,5,Durgapura,2025-10-01 12:33:44.692,2025-10-01 12:46:44.692,17,1,13,71.3
8988,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,6,Kanakpura,2025-10-01 13:56:44.692,2025-10-01 14:07:44.692,20,1,14,71.3
8989,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,6,Kanakpura,2025-10-01 14:46:44.692,2025-10-01 15:00:44.692,20,1,15,71.3
8990,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,7,Getor Jagatpura,2025-10-01 15:44:44.692,2025-10-01 15:56:44.692,23,1,16,71.3
8991,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,8,Sanganer,2025-10-01 16:39:44.692,2025-10-01 16:41:44.692,29,1,17,71.3
8992,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,8,Sanganer,2025-10-01 19:27:44.692,2025-10-01 19:40:44.692,27,1,18,71.3
8993,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,9,Bindayaka,2025-10-01 20:16:44.692,2025-10-01 20:18:44.692,32,1,19,71.3
8994,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,10,Khatipura,2025-10-01 22:20:44.692,2025-10-01 22:22:44.692,38,1,20,71.3
8995,414,77064,Container Freight,GOODS,4,GOODS/FREIGHT (Lowest),6.38,10,Khatipura,2025-10-01 23:00:44.692,2025-10-01 23:07:44.692,35,1,21,71.3
8996,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-02 01:04:54.671,2025-10-02 01:16:54.671,5,1,1,71.4
8997,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-02 02:39:54.671,2025-10-02 02:49:54.671,6,1,2,71.4
8998,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-02 03:30:54.671,2025-10-02 03:32:54.671,5,1,3,71.4
8999,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-02 05:36:54.671,2025-10-02 05:47:54.671,7,1,4,71.4
9000,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-02 06:30:54.671,2025-10-02 06:36:54.671,5,1,5,71.4
9001,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,3,Dahar Ka Balaji,2025-10-02 08:39:54.671,2025-10-02 08:45:54.671,10,1,6,71.4
9002,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,3,Dahar Ka Balaji,2025-10-02 11:54:20.155,2025-10-02 11:58:20.155,11,1,7,71.4
9003,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,3,Dahar Ka Balaji,2025-10-02 14:12:53.794,2025-10-02 14:19:53.794,11,1,8,71.4
9004,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-02 15:13:54.671,2025-10-02 15:24:54.671,14,1,9,71.4
9005,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-02 17:10:54.671,2025-10-02 17:12:54.671,13,1,10,71.4
9006,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-02 18:51:54.671,2025-10-02 19:05:54.671,15,1,11,71.4
9007,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,5,Durgapura,2025-10-02 21:34:54.671,2025-10-02 21:37:54.671,18,1,12,71.4
9008,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,7,Getor Jagatpura,2025-10-03 00:26:54.671,2025-10-03 00:28:54.671,23,1,13,71.4
9009,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,7,Getor Jagatpura,2025-10-03 02:56:53.794,2025-10-03 03:11:53.794,23,1,14,71.4
9010,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,9,Bindayaka,2025-10-03 05:00:54.671,2025-10-03 05:06:54.671,33,1,15,71.4
9011,348,57078,Steel Transport,GOODS,4,GOODS/FREIGHT (Lowest),6.38,9,Bindayaka,2025-10-03 07:48:54.671,2025-10-03 08:01:54.671,32,1,16,71.4
9012,475,28872,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-10-06 19:55:29.566,2025-10-06 20:02:29.566,1,1,1,71.5
9013,475,28872,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-10-06 21:17:29.566,2025-10-06 21:30:29.566,4,1,2,71.5
9014,475,28872,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.38,1,Jaipur Junction,2025-10-07 00:10:29.566,2025-10-07 00:24:29.566,2,1,3,71.5
9015,475,28872,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-07 01:40:29.566,2025-10-07 01:52:29.566,6,1,4,71.5
9016,475,28872,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.38,2,Bais Godam,2025-10-07 02:59:44.906,2025-10-07 03:10:44.906,7,1,5,71.5
9017,475,28872,Agricultural Goods,GOODS,4,GOODS/FREIGHT (Lowest),6.38,4,Jaipur Gandhinagar,2025-10-07 05:06:29.566,2025-10-07 05:21:29.566,14,1,6,71.5
